;Ch1;Ch2;Ch3;Ch4;Ch5;Ch6;Ch7;Ch8;Ch9;Ch10;Ch11;Ch12;Ch13;Ch14;Ch15;Ch16;Ch17;Ch18;Ch19;Ch20;Ch21;Ch22;Ch23;Ch24;Ch25;Ch26;Ch27;Ch28;Ch29;Ch30;Ch31;Ch32
1593689658,0610762;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285;-7,627800941467285
1593689658,065076;-7,627800941467285;-7,7786688804626465;-7,870638847351074;-7,850644588470459;-7,847781658172607;-7,954228401184082;-8,186495780944824;-8,354723930358887;-8,567802429199219;-8,56023120880127;-8,730204582214355;-8,686890602111816;-8,692856788635254;-8,707653999328613;-8,720876693725586;-8,604846954345703;-8,604801177978516;-8,486872673034668;-8,214675903320312;-8,310980796813965;-8,165928840637207;-8,126564025878906;-7,789992332458496;-7,850650787353516;-7,804203510284424;-7,7340826988220215;-7,7129693031311035;-7,851741790771484;-7,840372085571289;-7,885687351226807;-7,986034870147705;-8,151875495910645
1593689658,069076;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375;-8,5120849609375
1593689658,073076;-8,5120849609375;-8,804683685302734;-8,695964813232422;-8,908553123474121;-9,078211784362793;-9,10357666015625;-9,116623878479004;-9,191912651062012;-9,427349090576172;-9,129156112670898;-8,961814880371094;-8,77409839630127;-8,633548736572266;-8,27831745147705;-8,250303268432617;-7,774411678314209;-7,9198479652404785;-7,60123348236084;-7,477739334106445;-7,569854736328125;-7,523005962371826;-7,496225357055664;-7,601358890533447;-7,736440658569336;-7,9295501708984375;-8,044256210327148;-8,354925155639648;-8,636693954467773;-8,631909370422363;-8,811538696289062;-8,894850730895996;-9,090043067932129
1593689658,077076;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764;-7,348186016082764
1593689658,081076;-7,348186016082764;-7,752801895141602;-7,6660847663879395;-7,922719955444336;-7,941624641418457;-7,9258551597595215;-8,027233123779297;-8,22171688079834;-8,404302597045898;-8,061283111572266;-8,128990173339844;-7,910083293914795;-7,565810203552246;-7,287254810333252;-7,133406162261963;-6,524544715881348;-6,904549598693848;-6,292061805725098;-6,405395984649658;-6,085268020629883;-6,180842876434326;-6,183387756347656;-6,353883266448975;-6,404397964477539;-6,633670806884766;-6,7989501953125;-7,217791557312012;-7,441805839538574;-7,580202102661133;-7,779445648193359;-7,809331893920898;-7,9329938888549805
1593689658,0850759;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027;-4,960898399353027
1593689658,0890758;-4,960898399353027;-4,949872970581055;-4,864891052246094;-4,914669990539551;-4,6900715827941895;-4,3906145095825195;-4,617997169494629;-4,689713478088379;-5,057075023651123;-4,834293365478516;-5,161162376403809;-5,230011940002441;-5,255950450897217;-5,2376203536987305;-5,253954887390137;-5,367729663848877;-5,607697010040283;-5,541786193847656;-5,608592987060547;-5,542366981506348;-6,078892230987549;-5,951319694519043;-6,012906551361084;-5,962158679962158;-6,02445650100708;-6,094120502471924;-6,116375923156738;-6,15974235534668;-6,14899206161499;-5,992527484893799;-5,942135334014893;-5,806003093719482
1593689658,0930758;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508;-12,823457717895508
1593689658,0970757;-12,823457717895508;-12,851702690124512;-12,677560806274414;-12,717772483825684;-12,654768943786621;-12,327288627624512;-12,326939582824707;-12,221128463745117;-12,446895599365234;-12,410538673400879;-12,543299674987793;-12,543497085571289;-12,781084060668945;-12,614561080932617;-12,904500007629395;-12,991490364074707;-13,028528213500977;-13,247598648071289;-13,121150970458984;-13,499077796936035;-13,603995323181152;-13,535056114196777;-13,55466365814209;-13,741381645202637;-13,801417350769043;-13,730575561523438;-14,005115509033203;-13,85191535949707;-13,900800704956055;-13,577350616455078;-13,613667488098145;-13,58411693572998
1593689658,1010756;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879;-17,98282814025879
1593689658,1050756;-17,98282814025879;-18,343164443969727;-18,358417510986328;-18,445837020874023;-18,430089950561523;-18,18882179260254;-18,260608673095703;-18,163904190063477;-18,133840560913086;-18,10581398010254;-17,996482849121094;-17,7082462310791;-17,707582473754883;-17,5036563873291;-17,68671989440918;-17,4001407623291;-17,803098678588867;-17,75765037536621;-17,603139877319336;-17,649927139282227;-17,548259735107422;-17,57085609436035;-17,297760009765625;-17,535377502441406;-17,510759353637695;-17,406518936157227;-17,649600982666016;-17,70793914794922;-17,852567672729492;-17,889801025390625;-18,06945037841797;-18,24689292907715
1593689658,1090755;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012;-9,262225151062012
1593689658,1130755;-9,262225151062012;-9,377781867980957;-9,464643478393555;-9,481280326843262;-9,447064399719238;-9,263124465942383;-9,42977523803711;-9,467406272888184;-9,703712463378906;-9,684603691101074;-9,715259552001953;-9,585204124450684;-9,627056121826172;-9,498716354370117;-9,799788475036621;-9,541767120361328;-9,975980758666992;-9,75926685333252;-9,680268287658691;-9,923752784729004;-9,844732284545898;-9,723835945129395;-9,532684326171875;-9,559077262878418;-9,438974380493164;-9,541144371032715;-9,52728271484375;-9,500337600708008;-9,5341157913208;-9,617786407470703;-9,668333053588867;-9,756218910217285
1593689658,1170754;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459;-11,43710994720459
1593689658,1210754;-11,43710994720459;-11,379179000854492;-11,38518238067627;-11,261730194091797;-11,217795372009277;-10,850395202636719;-11,101689338684082;-11,21265983581543;-11,493700981140137;-11,498732566833496;-11,65540885925293;-11,892754554748535;-12,059781074523926;-11,962193489074707;-12,387757301330566;-12,349139213562012;-12,597079277038574;-12,316473960876465;-12,404139518737793;-12,486780166625977;-12,483739852905273;-12,43113899230957;-12,335148811340332;-12,363397598266602;-12,42378044128418;-12,480997085571289;-12,4974946975708;-12,500094413757324;-12,401352882385254;-12,423898696899414;-12,363883972167969;-12,432415962219238
1593689658,1250753;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734;-16,647701263427734
1593689658,1290753;-16,647701263427734;-16,792184829711914;-16,60338020324707;-16,632837295532227;-16,744531631469727;-16,428184509277344;-16,641910552978516;-16,816970825195312;-17,21772575378418;-17,067584991455078;-17,3315372467041;-17,41819953918457;-17,600120544433594;-17,813451766967773;-18,05799102783203;-18,102514266967773;-18,471324920654297;-18,298959732055664;-18,51614761352539;-18,4200382232666;-18,33973503112793;-18,457914352416992;-17,99283218383789;-18,06500816345215;-17,9846248626709;-17,74639320373535;-17,541664123535156;-17,576356887817383;-17,356002807617188;-17,358400344848633;-17,377593994140625;-17,377832412719727
1593689658,1330752;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961;-15,106466293334961
1593689658,1370752;-15,106466293334961;-15,427464485168457;-15,573423385620117;-15,70899486541748;-15,75693416595459;-15,655335426330566;-15,701956748962402;-15,743590354919434;-15,953495979309082;-15,786457061767578;-15,907710075378418;-15,765633583068848;-15,75075912475586;-15,925591468811035;-16,08552360534668;-16,017066955566406;-16,293060302734375;-16,253211975097656;-16,231647491455078;-16,213529586791992;-16,075559616088867;-16,138906478881836;-15,640172004699707;-15,677188873291016;-15,61413860321045;-15,48654556274414;-15,283267974853516;-15,252707481384277;-15,047311782836914;-15,254249572753906;-15,319873809814453;-15,5423583984375
1593689658,1410751;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395;-13,853962898254395
1593689658,145075;-13,853962898254395;-14,074607849121094;-14,256614685058594;-14,160721778869629;-14,154132843017578;-14,059342384338379;-14,089219093322754;-13,93590259552002;-14,167609214782715;-14,040640830993652;-14,163461685180664;-14,113821983337402;-14,267171859741211;-14,280104637145996;-14,353209495544434;-14,379541397094727;-14,353324890136719;-14,317294120788574;-13,887340545654297;-14,063626289367676;-13,87705135345459;-13,849584579467773;-13,54801082611084;-13,664856910705566;-13,550370216369629;-13,69152545928955;-13,75814151763916;-14,018996238708496;-14,084793090820312;-14,14816951751709;-14,28650951385498;-14,536124229431152
1593689658,149075;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629;-14,975907325744629
1593689658,153075;-14,975907325744629;-15,100330352783203;-15,100611686706543;-14,991917610168457;-15,126334190368652;-14,833404541015625;-15,023611068725586;-15,004485130310059;-15,220088005065918;-15,098030090332031;-15,22187328338623;-15,074380874633789;-15,263262748718262;-14,917759895324707;-15,222611427307129;-15,132657051086426;-15,17961597442627;-15,05751895904541;-14,90164852142334;-15,260437965393066;-15,132781982421875;-15,283185958862305;-15,0480318069458;-15,353353500366211;-15,125252723693848;-15,476869583129883;-15,328645706176758;-15,658069610595703;-15,671609878540039;-15,668725967407227;-15,694585800170898;-15,557181358337402
1593689658,157075;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652;-14,876334190368652
